begin_node_id,end_node_id,datetime,travel_time,num_trips
42435671,42432700,2011-12-27 20:00:00,24.5715,194
42435671,42432700,2011-12-27 19:00:00,44.4933,223
42435671,42432700,2011-12-27 18:00:00,36.9285,137
42435671,42432700,2011-12-27 17:00:00,39.3536,262
42435671,42432700,2011-12-27 16:00:00,12.1232,226
42435671,42432700,2011-12-27 15:00:00,35.5561,332
42435671,42432700,2011-12-27 14:00:00,44.3453,105
42435671,42432700,2011-12-27 13:00:00,53.556,187
42435671,42432700,2011-12-27 12:00:00,29.5873,217
42435671,42432700,2011-12-27 11:00:00,24.6817,196
42435671,42432700,2011-12-27 10:00:00,20.0761,181
42435671,42432700,2011-12-27 09:00:00,19.9582,294
42435671,42432700,2011-12-27 08:00:00,16.1798,304
42435671,42432700,2011-12-27 07:00:00,12.9927,298
42435671,42432700,2011-12-27 06:00:00,11.4336,268
42435671,42432700,2011-12-27 05:00:00,9.35488,139
42435671,42432700,2011-12-27 04:00:00,7.70775,64
42435671,42432700,2011-12-27 03:00:00,8.38075,105
42435671,42432700,2011-12-27 02:00:00,8.63879,145
42435671,42432700,2011-12-27 01:00:00,13.2335,125
42435671,42432700,2011-12-27 00:00:00,13.1596,175
42435671,42432700,2011-12-26 23:00:00,13.3727,224
42435671,42432700,2011-12-26 22:00:00,15.3217,348
42435671,42432700,2011-12-26 21:00:00,19.3695,115
42435671,42432700,2011-12-26 20:00:00,24.5677,295
42435671,42432700,2011-12-26 19:00:00,33.3428,246
42435671,42432700,2011-12-26 18:00:00,32.9815,230
42435671,42432700,2011-12-26 17:00:00,39.1595,347
42435671,42432700,2011-12-26 16:00:00,39.9098,136
42435671,42432700,2011-12-26 15:00:00,39.5858,182
42435671,42432700,2011-12-26 14:00:00,34.0791,228
42435671,42432700,2011-12-26 13:00:00,32.6366,277
42435671,42432700,2011-12-26 12:00:00,16.804,342
42435671,42432700,2011-12-26 11:00:00,17.5053,214
42435671,42432700,2011-12-26 10:00:00,13.8601,176
42435671,42432700,2011-12-26 09:00:00,11.8812,217
42435671,42432700,2011-12-26 08:00:00,12.9625,109
42435671,42432700,2011-12-26 07:00:00,10.6676,92
42435671,42432700,2011-12-26 06:00:00,6.89378,65
42435671,42432700,2011-12-26 05:00:00,9.19228,53
42435671,42432700,2011-12-26 04:00:00,10.7666,125
42435671,42432700,2011-12-26 03:00:00,20.1434,35
42435671,42432700,2011-12-26 02:00:00,8.73828,173
42435671,42432700,2011-12-26 01:00:00,9.04505,229
42435671,42432700,2011-12-26 00:00:00,9.36143,462
42435671,42432700,2011-12-25 23:00:00,9.9605,327
42435671,42432700,2011-12-25 22:00:00,10.4377,464
42435671,42432700,2011-12-25 21:00:00,15.5843,350
42435671,42432700,2011-12-25 20:00:00,23.391,211
42435671,42432700,2011-12-25 19:00:00,18.5109,177
42435671,42432700,2011-12-25 18:00:00,38.0749,130
42435671,42432700,2011-12-25 17:00:00,22.1934,181
42435671,42432700,2011-12-25 16:00:00,15.2203,340
42435671,42432700,2011-12-25 15:00:00,15.4946,262
42435671,42432700,2011-12-25 14:00:00,14.2396,326
42435671,42432700,2011-12-25 13:00:00,6.99631,297
42435671,42432700,2011-12-25 12:00:00,14.1394,200
42435671,42432700,2011-12-25 11:00:00,7.24096,251
42435671,42432700,2011-12-25 10:00:00,9.40099,148
42435671,42432700,2011-12-25 09:00:00,7.97091,181
42435671,42432700,2011-12-25 08:00:00,10.7419,99
42435671,42432700,2011-12-25 07:00:00,9.53034,48
42435671,42432700,2011-12-25 06:00:00,9.57239,95
42435671,42432700,2011-12-25 05:00:00,7.25822,86
42435671,42432700,2011-12-25 04:00:00,8.38584,125
42435671,42432700,2011-12-25 03:00:00,8.94715,176
42435671,42432700,2011-12-25 02:00:00,9.94531,492
42435671,42432700,2011-12-25 01:00:00,8.55958,386
42435671,42432700,2011-12-25 00:00:00,10.5805,249
42435671,42432700,2011-12-24 23:00:00,10.7194,317
42435671,42432700,2011-12-24 22:00:00,15.1046,379
42435671,42432700,2011-12-24 21:00:00,15.3938,321
42435671,42432700,2011-12-24 20:00:00,18.0193,181
42435671,42432700,2011-12-24 19:00:00,34.8292,207
42435671,42432700,2011-12-24 18:00:00,24.787,278
42435671,42432700,2011-12-24 17:00:00,16.6083,259
42435671,42432700,2011-12-24 16:00:00,17.0568,290
42435671,42432700,2011-12-24 15:00:00,18.6675,344
42435671,42432700,2011-12-24 14:00:00,13.7773,216
42435671,42432700,2011-12-24 13:00:00,17.5062,231
42435671,42432700,2011-12-24 12:00:00,17.8998,187
42435671,42432700,2011-12-24 11:00:00,18.765,172
42435671,42432700,2011-12-24 10:00:00,10.6855,143
42435671,42432700,2011-12-24 09:00:00,14.1888,145
42435671,42432700,2011-12-24 08:00:00,17.3411,49
42435671,42432700,2011-12-24 07:00:00,9.96859,143
42435671,42432700,2011-12-24 06:00:00,9.72358,85
42435671,42432700,2011-12-24 05:00:00,20.4417,69
42435671,42432700,2011-12-24 04:00:00,11.092,126
42435671,42432700,2011-12-24 03:00:00,9.48918,135
42435671,42432700,2011-12-24 02:00:00,9.51088,365
42435671,42432700,2011-12-24 01:00:00,19.5186,179
42435671,42432700,2011-12-24 00:00:00,15.8422,199
42435671,42432700,2011-12-23 23:00:00,33.3787,214
42435671,42432700,2011-12-23 22:00:00,24.6416,251
42435671,42432700,2011-12-23 21:00:00,34.8836,163
42435671,42432700,2011-12-23 20:00:00,26.6771,194
42435671,42432700,2011-12-23 19:00:00,31.0299,285
42435671,42432700,2011-12-23 18:00:00,27.7646,251
42435671,42432700,2011-12-23 17:00:00,11.249,206
42435671,42432700,2011-12-23 16:00:00,25.508,175
42435671,42432700,2011-12-23 15:00:00,21.9501,167
42435671,42432700,2011-12-23 14:00:00,22.3251,153
42435671,42432700,2011-12-23 13:00:00,15.8278,137
42435671,42432700,2011-12-23 12:00:00,16.8756,118
42435671,42432700,2011-12-23 11:00:00,17.1487,83
42435671,42432700,2011-12-23 10:00:00,23.1274,176
42435671,42432700,2011-12-23 09:00:00,21.4972,187
42435671,42432700,2011-12-23 08:00:00,23.2941,219
42435671,42432700,2011-12-23 07:00:00,15.5856,448
42435671,42432700,2011-12-23 06:00:00,12.1856,328
42435671,42432700,2011-12-23 05:00:00,9.94428,194
42435671,42432700,2011-12-23 04:00:00,8.19152,103
42435671,42432700,2011-12-23 03:00:00,9.91252,86
42435671,42432700,2011-12-23 02:00:00,9.63646,489
42435671,42432700,2011-12-23 01:00:00,11.1467,180
42435671,42432700,2011-12-23 00:00:00,17.558,166
42435671,42432700,2011-12-22 23:00:00,13.8791,122
42435671,42432700,2011-12-22 22:00:00,27.4325,316
42435671,42432700,2011-12-22 21:00:00,24.6779,248
42435671,42432700,2011-12-22 20:00:00,25.4908,362
42435671,42432700,2011-12-22 19:00:00,20.516,311
42435671,42432700,2011-12-22 18:00:00,21.9293,359
42435671,42432700,2011-12-22 17:00:00,21.2955,284
42435671,42432700,2011-12-22 16:00:00,29.9376,258
42435671,42432700,2011-12-22 15:00:00,21.4655,220
42435671,42432700,2011-12-22 14:00:00,22.4891,241
42435671,42432700,2011-12-22 13:00:00,23.0635,242
42435671,42432700,2011-12-22 12:00:00,15.0247,373
42435671,42432700,2011-12-22 11:00:00,16.5854,341
42435671,42432700,2011-12-22 10:00:00,16.7797,432
42435671,42432700,2011-12-22 09:00:00,14.2715,573
42435671,42432700,2011-12-22 08:00:00,18.1493,401
42435671,42432700,2011-12-22 07:00:00,12.0182,490
42435671,42432700,2011-12-22 06:00:00,11.506,505
42435671,42432700,2011-12-22 05:00:00,9.82649,203
42435671,42432700,2011-12-22 04:00:00,9.43909,120
42435671,42432700,2011-12-22 03:00:00,8.47472,123
42435671,42432700,2011-12-22 02:00:00,9.39628,205
42435671,42432700,2011-12-22 01:00:00,9.55712,471
42435671,42432700,2011-12-22 00:00:00,15.0531,153
42435671,42432700,2011-12-21 23:00:00,5.01532,125
42435671,42432700,2011-12-21 22:00:00,18.1787,187
42435671,42432700,2011-12-21 21:00:00,19.324,189
42435671,42432700,2011-12-21 20:00:00,13.6012,419
42435671,42432700,2011-12-21 19:00:00,19.9268,357
42435671,42432700,2011-12-21 18:00:00,17.415,327
42435671,42432700,2011-12-21 17:00:00,21.8906,440
42435671,42432700,2011-12-21 16:00:00,11.1689,298
42435671,42432700,2011-12-21 15:00:00,16.9147,332
42435671,42432700,2011-12-21 14:00:00,16.4362,298
42435671,42432700,2011-12-21 13:00:00,35.1482,257
42435671,42432700,2011-12-21 12:00:00,24.7561,615
42435671,42432700,2011-12-21 11:00:00,21.8959,438
42435671,42432700,2011-12-21 10:00:00,16.2332,282
42435671,42432700,2011-12-21 09:00:00,16.4614,501
42435671,42432700,2011-12-21 08:00:00,14.9144,863
42435671,42432700,2011-12-21 07:00:00,14.7428,606
42435671,42432700,2011-12-21 06:00:00,8.55228,739
42435671,42432700,2011-12-21 05:00:00,9.55915,141
42435671,42432700,2011-12-21 04:00:00,8.14991,73
42435671,42432700,2011-12-21 03:00:00,8.68686,193
42435671,42432700,2011-12-21 02:00:00,5.64957,514
42435671,42432700,2011-12-21 01:00:00,9.41888,237
42435671,42432700,2011-12-21 00:00:00,3.86507,90
42435671,42432700,2011-12-20 23:00:00,15.4129,110
42435671,42432700,2011-12-20 22:00:00,15.7898,211
42435671,42432700,2011-12-20 21:00:00,16.7481,149
42435671,42432700,2011-12-20 20:00:00,20.1669,228
42435671,42432700,2011-12-20 19:00:00,22.6874,296
42435671,42432700,2011-12-20 18:00:00,35.7416,278
42435671,42432700,2011-12-20 17:00:00,21.6834,246
42435671,42432700,2011-12-20 16:00:00,12.1404,384
42435671,42432700,2011-12-20 15:00:00,21.8046,243
42435671,42432700,2011-12-20 14:00:00,16.9849,332
42435671,42432700,2011-12-20 13:00:00,15.7576,312
42435671,42432700,2011-12-20 12:00:00,27.2859,277
42435671,42432700,2011-12-20 11:00:00,19.5689,489
